"causabas","capitulo_cid10","grupo_cid10","causabas_categoria"
"W163"," XX - Causas externas de morbidade e de mortalidade","Acidentes","W16.3 Mergulho ou pulo na água causando outro traumatismo que não afogamento ou submersão - área para a prática de esportes e atletismo"
"W164"," XX - Causas externas de morbidade e de mortalidade","Acidentes","W16.4 Mergulho ou pulo na água causando outro traumatismo que não afogamento ou submersão - rua e estrada"
"W165"," XX - Causas externas de morbidade e de mortalidade","Acidentes","W16.5 Mergulho ou pulo na água causando outro traumatismo que não afogamento ou submersão - áreas de comércio e de serviços"
"W166"," XX - Causas externas de morbidade e de mortalidade","Acidentes","W16.6 Mergulho ou pulo na água causando outro traumatismo que não afogamento ou submersão - áreas industriais e em construção"
"W167"," XX - Causas externas de morbidade e de mortalidade","Acidentes","W16.7 Mergulho ou pulo na água causando outro traumatismo que não afogamento ou submersão - fazenda"
"W168"," XX - Causas externas de morbidade e de mortalidade","Acidentes","W16.8 Mergulho ou pulo na água causando outro traumatismo que não afogamento ou submersão - outros locais especificados"
"W169"," XX - Causas externas de morbidade e de mortalidade","Acidentes","W16.9 Mergulho ou pulo na água causando outro traumatismo que não afogamento ou submersão - local não especificado"
"W170"," XX - Causas externas de morbidade e de mortalidade","Acidentes","W17.0 Outras quedas de um nível a outro - residência"
"W171"," XX - Causas externas de morbidade e de mortalidade","Acidentes","W17.1 Outras quedas de um nível a outro - habitação coletiva"
"W172"," XX - Causas externas de morbidade e de mortalidade","Acidentes","W17.2 Outras quedas de um nível a outro - escolas, outras instituições e áreas de administração pública"
"W173"," XX - Causas externas de morbidade e de mortalidade","Acidentes","W17.3 Outras quedas de um nível a outro - área para a prática de esportes e atletismo"
"W174"," XX - Causas externas de morbidade e de mortalidade","Acidentes","W17.4 Outras quedas de um nível a outro - rua e estrada"
"W175"," XX - Causas externas de morbidade e de mortalidade","Acidentes","W17.5 Outras quedas de um nível a outro - áreas de comércio e de serviços"
"W176"," XX - Causas externas de morbidade e de mortalidade","Acidentes","W17.6 Outras quedas de um nível a outro - áreas industriais e em construção"
"W177"," XX - Causas externas de morbidade e de mortalidade","Acidentes","W17.7 Outras quedas de um nível a outro - fazenda"
"W178"," XX - Causas externas de morbidade e de mortalidade","Acidentes","W17.8 Outras quedas de um nível a outro - outros locais especificados"
"W179"," XX - Causas externas de morbidade e de mortalidade","Acidentes","W17.9 Outras quedas de um nível a outro - local não especificado"
"W180"," XX - Causas externas de morbidade e de mortalidade","Acidentes","W18.0 Outras quedas no mesmo nível - residência"
"W181"," XX - Causas externas de morbidade e de mortalidade","Acidentes","W18.1 Outras quedas no mesmo nível - habitação coletiva"
"W182"," XX - Causas externas de morbidade e de mortalidade","Acidentes","W18.2 Outras quedas no mesmo nível - escolas, outras instituições e áreas de administração pública"
"W183"," XX - Causas externas de morbidade e de mortalidade","Acidentes","W18.3 Outras quedas no mesmo nível - área para a prática de esportes e atletismo"
"W184"," XX - Causas externas de morbidade e de mortalidade","Acidentes","W18.4 Outras quedas no mesmo nível - rua e estrada"
"W185"," XX - Causas externas de morbidade e de mortalidade","Acidentes","W18.5 Outras quedas no mesmo nível - áreas de comércio e de serviços"
"W186"," XX - Causas externas de morbidade e de mortalidade","Acidentes","W18.6 Outras quedas no mesmo nível - áreas industriais e em construção"
"W187"," XX - Causas externas de morbidade e de mortalidade","Acidentes","W18.7 Outras quedas no mesmo nível - fazenda"
"W188"," XX - Causas externas de morbidade e de mortalidade","Acidentes","W18.8 Outras quedas no mesmo nível - outros locais especificados"
"W189"," XX - Causas externas de morbidade e de mortalidade","Acidentes","W18.9 Outras quedas no mesmo nível - local não especificado"
"W190"," XX - Causas externas de morbidade e de mortalidade","Acidentes","W19.0 Queda sem especificação - residência"
"W191"," XX - Causas externas de morbidade e de mortalidade","Acidentes","W19.1 Queda sem especificação - habitação coletiva"
"W192"," XX - Causas externas de morbidade e de mortalidade","Acidentes","W19.2 Queda sem especificação - escolas, outras instituições e áreas de administração pública"
"W193"," XX - Causas externas de morbidade e de mortalidade","Acidentes","W19.3 Queda sem especificação - área para a prática de esportes e atletismo"
"W194"," XX - Causas externas de morbidade e de mortalidade","Acidentes","W19.4 Queda sem especificação - rua e estrada"
"W195"," XX - Causas externas de morbidade e de mortalidade","Acidentes","W19.5 Queda sem especificação - áreas de comércio e de serviços"
"W196"," XX - Causas externas de morbidade e de mortalidade","Acidentes","W19.6 Queda sem especificação - áreas industriais e em construção"
"W197"," XX - Causas externas de morbidade e de mortalidade","Acidentes","W19.7 Queda sem especificação - fazenda"
"W198"," XX - Causas externas de morbidade e de mortalidade","Acidentes","W19.8 Queda sem especificação - outros locais especificados"
"W199"," XX - Causas externas de morbidade e de mortalidade","Acidentes","W19.9 Queda sem especificação - local não especificado"
"W200"," XX - Causas externas de morbidade e de mortalidade","Acidentes","W20.0 Impacto causado por objeto lançado, projetado ou em queda - residência"
"W201"," XX - Causas externas de morbidade e de mortalidade","Acidentes","W20.1 Impacto causado por objeto lançado, projetado ou em queda - habitação coletiva"
"W202"," XX - Causas externas de morbidade e de mortalidade","Acidentes","W20.2 Impacto causado por objeto lançado, projetado ou em queda - escolas, outras instituições e áreas de administração pública"
"W203"," XX - Causas externas de morbidade e de mortalidade","Acidentes","W20.3 Impacto causado por objeto lançado, projetado ou em queda - área para a prática de esportes e atletismo"
"W204"," XX - Causas externas de morbidade e de mortalidade","Acidentes","W20.4 Impacto causado por objeto lançado, projetado ou em queda - rua e estrada"
"W205"," XX - Causas externas de morbidade e de mortalidade","Acidentes","W20.5 Impacto causado por objeto lançado, projetado ou em queda - áreas de comércio e de serviços"
"W206"," XX - Causas externas de morbidade e de mortalidade","Acidentes","W20.6 Impacto causado por objeto lançado, projetado ou em queda - áreas industriais e em construção"
"W207"," XX - Causas externas de morbidade e de mortalidade","Acidentes","W20.7 Impacto causado por objeto lançado, projetado ou em queda - fazenda"
"W208"," XX - Causas externas de morbidade e de mortalidade","Acidentes","W20.8 Impacto causado por objeto lançado, projetado ou em queda - outros locais especificados"
"W209"," XX - Causas externas de morbidade e de mortalidade","Acidentes","W20.9 Impacto causado por objeto lançado, projetado ou em queda - local não especificado"
"W210"," XX - Causas externas de morbidade e de mortalidade","Acidentes","W21.0 Impacto acidental ativo ou passivo causado por equipamento esportivo - residência"
"W211"," XX - Causas externas de morbidade e de mortalidade","Acidentes","W21.1 Impacto acidental ativo ou passivo causado por equipamento esportivo - habitação coletiva"
"W212"," XX - Causas externas de morbidade e de mortalidade","Acidentes","W21.2 Impacto acidental ativo ou passivo causado por equipamento esportivo - escolas, outras instituições e áreas de administração pública"
"W213"," XX - Causas externas de morbidade e de mortalidade","Acidentes","W21.3 Impacto acidental ativo ou passivo causado por equipamento esportivo - área para a prática de esportes e atletismo"
"W214"," XX - Causas externas de morbidade e de mortalidade","Acidentes","W21.4 Impacto acidental ativo ou passivo causado por equipamento esportivo - rua e estrada"
"W215"," XX - Causas externas de morbidade e de mortalidade","Acidentes","W21.5 Impacto acidental ativo ou passivo causado por equipamento esportivo - áreas de comércio e de serviços"
"W216"," XX - Causas externas de morbidade e de mortalidade","Acidentes","W21.6 Impacto acidental ativo ou passivo causado por equipamento esportivo - áreas industriais e em construção"
"W217"," XX - Causas externas de morbidade e de mortalidade","Acidentes","W21.7 Impacto acidental ativo ou passivo causado por equipamento esportivo - fazenda"
"W218"," XX - Causas externas de morbidade e de mortalidade","Acidentes","W21.8 Impacto acidental ativo ou passivo causado por equipamento esportivo - outros locais especificados"
"W219"," XX - Causas externas de morbidade e de mortalidade","Acidentes","W21.9 Impacto acidental ativo ou passivo causado por equipamento esportivo - local não especificado"
"W220"," XX - Causas externas de morbidade e de mortalidade","Acidentes","W22.0 Impacto acidental ativo ou passivo causado por outros objetos - residência"
"W221"," XX - Causas externas de morbidade e de mortalidade","Acidentes","W22.1 Impacto acidental ativo ou passivo causado por outros objetos - habitação coletiva"
"W222"," XX - Causas externas de morbidade e de mortalidade","Acidentes","W22.2 Impacto acidental ativo ou passivo causado por outros objetos - escolas, outras instituições e áreas de administração pública"
"W223"," XX - Causas externas de morbidade e de mortalidade","Acidentes","W22.3 Impacto acidental ativo ou passivo causado por outros objetos - área para a prática de esportes e atletismo"
"W224"," XX - Causas externas de morbidade e de mortalidade","Acidentes","W22.4 Impacto acidental ativo ou passivo causado por outros objetos - rua e estrada"
"W225"," XX - Causas externas de morbidade e de mortalidade","Acidentes","W22.5 Impacto acidental ativo ou passivo causado por outros objetos - áreas de comércio e de serviços"
"W226"," XX - Causas externas de morbidade e de mortalidade","Acidentes","W22.6 Impacto acidental ativo ou passivo causado por outros objetos - áreas industriais e em construção"
"W227"," XX - Causas externas de morbidade e de mortalidade","Acidentes","W22.7 Impacto acidental ativo ou passivo causado por outros objetos - fazenda"
"W228"," XX - Causas externas de morbidade e de mortalidade","Acidentes","W22.8 Impacto acidental ativo ou passivo causado por outros objetos - outros locais especificados"
"W229"," XX - Causas externas de morbidade e de mortalidade","Acidentes","W22.9 Impacto acidental ativo ou passivo causado por outros objetos - local não especificado"
"W230"," XX - Causas externas de morbidade e de mortalidade","Acidentes","W23.0 Apertado, colhido, comprimido ou esmagado dentro de ou entre objetos - residência"
"W231"," XX - Causas externas de morbidade e de mortalidade","Acidentes","W23.1 Apertado, colhido, comprimido ou esmagado dentro de ou entre objetos - habitação coletiva"
"W232"," XX - Causas externas de morbidade e de mortalidade","Acidentes","W23.2 Apertado, colhido, comprimido ou esmagado dentro de ou entre objetos - escolas, outras instituições e áreas de administração pública"
"W233"," XX - Causas externas de morbidade e de mortalidade","Acidentes","W23.3 Apertado, colhido, comprimido ou esmagado dentro de ou entre objetos - área para a prática de esportes e atletismo"
"W234"," XX - Causas externas de morbidade e de mortalidade","Acidentes","W23.4 Apertado, colhido, comprimido ou esmagado dentro de ou entre objetos - rua e estrada"
"W235"," XX - Causas externas de morbidade e de mortalidade","Acidentes","W23.5 Apertado, colhido, comprimido ou esmagado dentro de ou entre objetos - áreas de comércio e de serviços"
"W236"," XX - Causas externas de morbidade e de mortalidade","Acidentes","W23.6 Apertado, colhido, comprimido ou esmagado dentro de ou entre objetos - áreas industriais e em construção"
"W237"," XX - Causas externas de morbidade e de mortalidade","Acidentes","W23.7 Apertado, colhido, comprimido ou esmagado dentro de ou entre objetos - fazenda"
